t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962200.271,,0,,,,59.530,57.852,True,0.860,-161.482,129.83,408.80
1786962200.346,,0,,,,59.000,57.330,True,0.860,-160.953,133.41,408.80
1786962200.421,,0,,,,58.840,57.172,True,0.860,-160.701,135.11,408.81
1786962200.496,,0,,,,58.840,57.172,True,0.860,-160.336,137.56,408.81
1786962200.571,,0,,,,58.840,57.172,True,0.860,-160.269,138.02,408.81
1786962200.646,,0,,,,59.080,57.409,True,0.860,-159.945,140.19,408.81
1786962200.746,,0,,,,59.690,58.010,True,0.860,-159.301,144.50,408.81
1786962200.821,,0,,,,60.450,58.760,True,0.860,-159.200,145.17,408.82
1786962200.946,,0,,,,60.940,59.243,True,0.860,-159.384,143.95,408.84
1786962200.996,,0,,,,60.870,59.174,True,0.860,-159.299,144.52,408.84
1786962201.096,,0,,,,60.540,58.849,True,0.860,-159.288,144.60,408.86
1786962201.171,,0,,,,60.210,58.523,True,0.860,-158.778,148.00,408.86
1786962201.246,,0,,,,59.780,58.099,True,0.860,-158.353,150.83,408.88
1786962201.346,,0,,,,59.610,57.931,True,0.860,-158.048,152.85,408.88
1786962201.421,,0,,,,59.560,57.882,True,0.860,-157.412,157.06,408.89
1786962201.471,,0,,,,59.530,57.852,True,0.860,-156.941,160.15,408.89
1786962201.571,,0,,,,59.500,57.823,True,0.860,-156.693,161.78,408.89
1786962201.646,,0,,,,59.520,57.843,True,0.860,-156.424,163.54,408.89
1786962201.696,,0,,,,58.990,57.320,True,0.860,-156.035,166.08,408.89
1786962201.771,,0,,,,58.410,56.748,True,0.860,-155.567,169.13,408.88
1786962201.821,,0,,,,57.980,56.324,True,0.860,-154.826,173.93,408.89
1786962201.896,,0,,,,57.230,55.584,True,0.860,-153.864,180.12,408.89
1786962201.971,,0,,,,56.260,54.627,True,0.860,-153.479,182.58,408.89
1786962202.046,,0,,,,55.510,53.887,True,0.860,-151.688,193.93,408.90
1786962202.096,,0,,,,54.710,53.098,True,0.860,-150.497,201.37,408.91
1786962202.196,,0,,,,53.860,52.393,True,0.860,-149.696,206.33,408.91
1786962202.546,,0,,,,50.790,49.870,True,0.860,-146.079,228.23,408.97
1786962202.746,,0,,,,49.260,48.612,True,0.860,-146.897,223.37,408.99
1786962202.821,,0,,,,47.830,47.437,True,0.860,-147.079,222.28,408.99
1786962202.996,,0,,,,45.430,45.464,True,0.860,-145.419,232.13,408.99
1786962203.296,,0,,,,42.840,43.336,True,0.860,-145.710,230.42,409.00
1786962203.371,,0,,,,42.720,43.237,True,0.860,-145.770,230.07,409.00
1786962203.421,,0,,,,42.650,43.177,True,0.860,-146.781,224.07,409.01
1786962203.471,,0,,,,42.480,43.015,True,0.861,-146.877,223.50,409.01
1786962203.671,,0,,,,42.240,42.786,True,0.863,-146.101,228.13,409.03
1786962203.771,,0,,,,42.180,42.728,True,0.863,-145.689,230.57,409.04
1786962203.871,,0,,,,42.040,42.595,True,0.864,-145.233,233.26,409.05
1786962203.946,,0,,,,41.850,42.413,True,0.865,-144.895,235.24,409.05
1786962204.021,,0,,,,41.650,42.222,True,0.866,-144.978,234.76,409.06
1786962204.096,,0,,,,41.510,42.089,True,0.867,-144.899,235.22,409.07
1786962204.196,,0,,,,40.820,41.430,True,0.872,-144.610,236.91,409.08
1786962204.321,,0,,,,40.420,41.048,True,0.874,-144.270,238.89,409.08
1786962204.446,,0,,,,39.580,40.246,True,0.880,-143.646,242.50,409.09
1786962204.521,,0,,,,39.230,39.912,True,0.882,-144.108,239.84,409.09
1786962204.571,,0,,,,38.950,39.645,True,0.884,-144.006,240.43,409.09
1786962204.621,,0,,,,38.770,39.473,True,0.885,-142.963,246.41,409.10
1786962204.721,,0,,,,38.260,38.986,True,0.888,-142.922,246.65,409.10
1786962204.796,,0,,,,37.750,38.500,True,0.891,-142.450,249.34,409.11
1786962204.846,,0,,,,37.370,38.137,True,0.894,-142.460,249.28,409.12
1786962204.921,,0,,,,36.780,37.574,True,0.898,-142.174,250.90,409.12
1786962204.996,,0,,,,36.130,36.953,True,0.902,-141.742,253.34,409.14
1786962205.096,,0,,,,35.910,36.743,True,0.903,-141.212,256.31,409.15
1786962205.171,,0,,,,35.840,36.676,True,0.904,-141.240,256.15,409.15
1786962205.246,,0,,,,35.860,36.696,True,0.903,-140.729,258.99,409.16
1786962205.346,,0,,,,36.090,36.915,True,0.902,-140.446,260.55,409.16
1786962205.446,,0,,,,36.210,37.030,True,0.901,-139.852,263.81,409.16
1786962205.521,,0,,,,36.170,36.991,True,0.901,-139.966,263.19,409.16
1786962205.646,,0,,,,35.950,36.781,True,0.903,-139.174,267.50,409.16
1786962205.721,,0,,,,35.750,36.591,True,0.904,-138.778,269.63,409.16
1786962205.821,,0,,,,35.560,36.409,True,0.905,-138.220,272.62,409.17
1786962205.896,,0,,,,35.140,36.008,True,0.908,-137.968,273.96,409.18
1786962206.071,,0,,,,34.380,35.283,True,0.913,-137.750,275.13,409.20
1786962206.146,,0,,,,33.890,34.815,True,0.916,-137.149,278.30,409.20
1786962206.221,,0,,,,33.730,34.662,True,0.917,-136.621,281.05,409.21
1786962206.296,,0,,,,33.680,34.615,True,0.917,-136.144,283.52,409.21
1786962206.421,,0,,,,33.500,34.443,True,0.919,-135.936,284.59,409.21
1786962206.471,,0,,,,33.350,34.300,True,0.920,-135.706,285.77,409.21
1786962206.546,,0,,,,33.350,34.300,True,0.920,-135.162,288.52,409.20
1786962206.621,,0,,,,33.410,34.357,True,0.919,-134.617,291.27,409.19
1786962206.696,,0,,,,33.550,34.491,True,0.918,-134.325,292.73,409.18
1786962206.746,,0,,,,33.660,34.596,True,0.918,-134.143,293.63,409.18
1786962206.796,,0,,,,33.740,34.672,True,0.917,-133.643,296.11,409.18
1786962206.846,,0,,,,33.810,34.739,True,0.917,-133.686,295.89,409.18
1786962206.921,,0,,,,34.000,34.920,True,0.915,-133.144,298.55,409.18
1786962206.996,,0,,,,34.260,35.168,True,0.914,-132.821,300.13,409.19
1786962207.046,,0,,,,34.260,35.168,True,0.914,-133.100,298.78,409.19
1786962207.146,,0,,,,33.760,34.691,True,0.917,-133.552,296.57,409.21
1786962207.221,,0,,,,33.140,34.099,True,0.921,-133.702,295.85,409.23
1786962207.346,,0,,,,32.320,33.315,True,0.926,-133.581,296.45,409.24
1786962207.421,,0,,,,31.610,32.537,True,0.901,-133.541,296.65,409.23
1786962207.496,,0,,,,31.390,32.296,True,0.893,-133.137,298.61,409.21
1786962207.571,,0,,,,31.510,32.427,True,0.898,-132.826,300.11,409.19
1786962207.621,,0,,,,32.160,33.140,True,0.920,-132.365,302.31,409.16
1786962207.721,,0,,,,33.400,34.347,True,0.919,-131.533,306.25,409.11
1786962207.871,,0,,,,36.010,36.839,True,0.903,-130.916,309.10,409.04
1786962207.921,,0,,,,37.200,37.975,True,0.895,-129.910,313.73,409.01
1786962208.021,,0,,,,38.660,39.368,True,0.886,-128.753,318.93,408.97
1786962208.171,,0,,,,42.370,42.910,True,0.862,-126.746,327.67,408.93
1786962208.246,,0,,,,43.070,43.525,True,0.860,-126.352,329.33,408.91
1786962208.446,,0,,,,44.320,44.552,True,0.860,-125.771,331.79,408.93
1786962208.496,,0,,,,44.160,44.421,True,0.860,-126.672,327.99,408.93
1786962208.621,,0,,,,43.160,43.599,True,0.860,-129.136,317.18,408.93
1786962208.696,,0,,,,42.650,43.177,True,0.860,-129.404,315.96,408.91
1786962208.796,,0,,,,42.190,42.738,True,0.863,-129.762,314.31,408.88
1786962208.871,,0,,,,42.260,42.805,True,0.863,-130.169,312.43,408.87
1786962208.971,,0,,,,42.890,43.377,True,0.860,-131.080,308.16,408.81
1786962209.071,,0,,,,44.470,44.675,True,0.860,-131.243,307.36,408.77
1786962209.146,,0,,,,46.620,46.443,True,0.860,-131.408,306.55,408.72
1786962209.221,,0,,,,47.900,47.495,True,0.860,-131.529,305.95,408.68
1786962209.296,,0,,,,49.780,49.040,True,0.860,-130.832,309.21,408.67
1786962209.396,,0,,,,52.880,51.588,True,0.860,-130.697,309.78,408.59
1786962209.471,,0,,,,55.270,53.651,True,0.860,-129.963,313.16,408.58
1786962209.646,,0,,,,58.580,56.915,True,0.860,-130.233,311.88,408.52
1786962209.746,,0,,,,60.510,58.819,True,0.860,-129.974,313.06,408.51
1786962209.821,,0,,,,61.600,59.894,True,0.860,-130.607,310.14,408.51
1786962209.921,,0,,,,63.050,61.324,True,0.860,-130.890,308.82,408.51
1786962210.021,,0,,,,63.660,61.926,True,0.860,-131.510,305.90,408.50
1786962210.146,,0,,,,63.690,61.955,True,0.860,-131.476,306.05,408.48
1786962210.421,,0,,,,64.000,62.261,True,0.860,-131.257,307.02,408.40
1786962210.521,,0,,,,64.500,62.754,True,0.860,-131.442,306.12,408.37
1786962210.621,,0,,,,65.380,63.762,True,0.883,-131.327,306.63,408.32
1786962210.721,,0,,,,66.150,64.674,True,0.909,-131.308,306.69,408.29
1786962210.771,,0,,,,66.780,65.419,True,0.929,-131.315,306.65,408.28
1786962210.846,,0,,,,67.710,66.520,True,0.960,-130.831,308.90,408.24
1786962210.921,,0,,,,68.510,67.467,True,0.987,-130.577,310.05,408.21
1786962210.996,,0,,,,69.430,68.556,True,1.018,-130.095,312.25,408.18
1786962211.071,,0,,,,70.840,70.225,True,1.065,-130.011,312.63,408.17
1786962211.171,,0,,,,71.700,71.242,True,1.094,-130.161,311.92,408.14
1786962211.246,,0,,,,72.370,72.035,True,1.116,-130.186,311.78,408.12
1786962211.321,,0,,,,72.780,72.521,True,1.130,-130.486,310.39,408.11
1786962211.371,,0,,,,73.240,73.044,True,1.137,-130.323,311.14,408.10
1786962211.471,,0,,,,73.550,73.384,True,1.137,-130.297,311.24,408.08
1786962211.546,,0,,,,73.780,73.636,True,1.137,-130.123,312.04,408.07
1786962211.621,,0,,,,73.900,73.767,True,1.137,-129.981,312.67,408.05
1786962211.721,,0,,,,73.830,73.691,True,1.137,-129.757,313.68,408.03
1786962211.871,,0,,,,73.460,73.285,True,1.137,-129.126,316.51,408.00
1786962211.946,,0,,,,73.300,73.110,True,1.137,-128.380,319.81,407.97
1786962211.996,,0,,,,73.180,72.978,True,1.137,-128.029,321.34,407.95
1786962212.071,,0,,,,73.140,72.934,True,1.137,-127.781,322.42,407.94
1786962212.146,,0,,,,73.200,73.000,True,1.137,-127.197,324.92,407.91
1786962212.246,,0,,,,73.340,73.154,True,1.137,-126.618,327.36,407.86
1786962212.321,,0,,,,73.470,73.296,True,1.137,-126.217,329.05,407.85
1786962212.396,,0,,,,73.750,73.603,True,1.137,-125.954,330.12,407.81
1786962212.471,,0,,,,74.030,73.910,True,1.137,-125.792,330.79,407.80
1786962212.546,,0,,,,74.410,74.326,True,1.137,-125.504,331.96,407.78
1786962212.646,,0,,,,74.860,74.819,True,1.137,-125.145,333.42,407.75
1786962212.721,,0,,,,75.290,75.291,True,1.137,-124.996,334.01,407.74
1786962212.771,,0,,,,75.480,75.499,True,1.137,-124.885,334.46,407.73
1786962212.896,,0,,,,75.740,75.784,True,1.137,-124.938,334.23,407.71
1786962212.946,,0,,,,75.810,75.860,True,1.137,-124.850,334.57,407.68
1786962213.046,,0,,,,75.770,75.817,True,1.137,-124.875,334.44,407.66
1786962213.121,,0,,,,75.650,75.685,True,1.137,-124.836,334.60,407.65
1786962213.246,,0,,,,75.370,75.378,True,1.137,-124.768,334.85,407.63
1786962213.321,,0,,,,75.190,75.181,True,1.137,-124.598,335.52,407.60
1786962213.421,,0,,,,74.850,74.808,True,1.137,-124.235,336.96,407.58
1786962213.496,,0,,,,74.660,74.600,True,1.137,-123.792,338.70,407.55
1786962213.571,,0,,,,74.550,74.480,True,1.137,-123.703,339.05,407.55
1786962213.646,,0,,,,74.350,74.260,True,1.137,-123.253,340.78,407.51
1786962213.721,,0,,,,74.080,73.965,True,1.137,-122.768,342.65,407.49
1786962213.846,,0,,,,73.910,73.778,True,1.137,-122.289,344.45,407.45
1786962213.921,,0,,,,73.870,73.734,True,1.137,-121.963,345.66,407.44
1786962213.971,,0,,,,73.940,73.811,True,1.137,-121.833,346.14,407.43
1786962214.046,,0,,,,73.920,73.789,True,1.137,-121.553,347.17,407.40
1786962214.121,,0,,,,73.910,73.778,True,1.137,-121.296,348.11,407.38
1786962214.196,,0,,,,73.950,73.822,True,1.137,-121.010,349.14,407.36
1786962214.296,,0,,,,73.990,73.866,True,1.137,-120.909,349.49,407.34
1786962214.396,,0,,,,73.970,73.844,True,1.137,-120.779,349.94,407.31
1786962214.496,,0,,,,73.910,73.778,True,1.137,-120.587,350.63,407.31
1786962214.546,,0,,,,73.780,73.636,True,1.137,-120.396,351.31,407.29
1786962214.621,,0,,,,73.500,73.329,True,1.137,-120.291,351.68,407.28
1786962214.696,,0,,,,73.240,73.044,True,1.137,-120.116,352.29,407.27
1786962214.746,,0,,,,73.040,72.825,True,1.137,-120.132,352.23,407.27
1786962214.821,,0,,,,72.740,72.473,True,1.128,-119.938,352.91,407.25
1786962214.896,,0,,,,72.300,71.953,True,1.114,-119.745,353.58,407.23
1786962215.021,,0,,,,71.780,71.337,True,1.096,-119.500,354.41,407.21
1786962215.096,,0,,,,71.450,70.946,True,1.085,-119.275,355.17,407.18
1786962215.171,,0,,,,71.160,70.603,True,1.075,-119.106,355.75,407.16
1786962215.246,,0,,,,70.800,70.177,True,1.063,-118.816,356.72,407.14
1786962215.321,,0,,,,70.390,69.692,True,1.050,-118.671,357.20,407.12
1786962215.421,,0,,,,69.930,69.147,True,1.034,-118.499,357.76,407.09
1786962215.546,,0,,,,69.520,68.662,True,1.021,-118.453,357.89,407.06
1786962215.621,,0,,,,69.540,68.686,True,1.021,-118.146,358.91,407.04
1786962215.721,,0,,,,69.840,69.041,True,1.031,-118.112,359.00,407.02
1786962215.796,,0,,,,70.180,69.443,True,1.043,-117.994,359.37,406.99
1786962215.896,,0,,,,70.430,69.739,True,1.051,-117.876,359.76,406.99
1786962215.971,,0,,,,70.530,69.858,True,1.054,-117.735,360.21,406.96
1786962216.046,,0,,,,70.480,69.798,True,1.053,-117.423,361.21,406.94
1786962216.146,,0,,,,70.130,69.384,True,1.041,-117.332,361.50,406.93
1786962216.246,,0,,,,69.690,68.863,True,1.026,-117.378,361.34,406.91
1786962216.346,,0,,,,69.070,68.130,True,1.006,-117.414,361.21,406.90
1786962216.421,,0,,,,68.670,67.656,True,0.992,-117.455,361.07,406.89
1786962216.471,,0,,,,68.490,67.443,True,0.986,-117.638,360.46,406.89
1786962216.571,,0,,,,68.090,66.970,True,0.973,-117.322,361.47,406.86
1786962216.646,,0,,,,67.890,66.733,True,0.966,-116.800,363.14,406.84
1786962216.696,,0,,,,67.730,66.544,True,0.961,-116.335,364.60,406.82
1786962216.771,,0,,,,67.580,66.366,True,0.956,-116.060,365.45,406.81
1786962216.821,,0,,,,67.420,66.177,True,0.951,-115.623,366.78,406.79
1786962216.896,,0,,,,67.100,65.798,True,0.940,-115.056,368.48,406.76
1786962216.971,,0,,,,66.880,65.538,True,0.933,-114.934,368.83,406.74
1786962217.071,,0,,,,66.660,65.277,True,0.925,-114.622,369.74,406.72
1786962217.146,,0,,,,66.560,65.159,True,0.922,-114.479,370.14,406.69
1786962217.246,,0,,,,66.470,65.052,True,0.919,-114.484,370.11,406.68
1786962217.321,,0,,,,66.490,65.076,True,0.920,-114.424,370.27,406.66
1786962217.396,,0,,,,66.560,65.159,True,0.922,-114.409,370.29,406.64
1786962217.471,,0,,,,66.660,65.277,True,0.925,-114.581,369.78,406.63
1786962217.546,,0,,,,66.680,65.301,True,0.926,-114.675,369.48,406.61
1786962217.621,,0,,,,66.620,65.230,True,0.924,-114.646,369.56,406.60
1786962217.696,,0,,,,66.500,65.088,True,0.920,-114.431,370.18,406.59
1786962217.796,,0,,,,66.210,64.745,True,0.911,-114.284,370.60,406.57
1786962217.846,,0,,,,65.900,64.378,True,0.900,-114.179,370.89,406.56
1786962217.946,,0,,,,65.510,63.916,True,0.888,-114.009,371.36,406.54
1786962217.996,,0,,,,64.880,63.171,True,0.867,-113.834,371.86,406.53
1786962218.096,,0,,,,64.310,62.567,True,0.860,-113.371,373.16,406.51
1786962218.221,,0,,,,63.130,61.403,True,0.860,-113.140,373.79,406.49
1786962218.371,,0,,,,62.360,60.644,True,0.860,-112.618,375.20,406.46
1786962218.446,,0,,,,62.050,60.338,True,0.860,-112.623,375.16,406.44
1786962218.521,,0,,,,61.940,60.229,True,0.860,-112.248,376.15,406.41
1786962218.596,,0,,,,62.030,60.318,True,0.860,-111.663,377.68,406.38
1786962218.696,,0,,,,62.160,60.446,True,0.860,-111.238,378.76,406.36
1786962218.771,,0,,,,62.330,60.614,True,0.860,-111.041,379.26,406.35
1786962218.871,,0,,,,62.360,60.644,True,0.860,-110.519,380.54,406.32
1786962218.946,,0,,,,62.070,60.358,True,0.860,-110.075,381.61,406.29
1786962219.021,,0,,,,61.730,60.022,True,0.860,-109.999,381.78,406.28
1786962219.096,,0,,,,60.990,59.292,True,0.860,-109.792,382.27,406.26
1786962219.171,,0,,,,60.320,58.632,True,0.860,-109.730,382.41,406.26
1786962219.296,,0,,,,59.740,58.060,True,0.860,-109.604,382.70,406.25
1786962219.396,,0,,,,59.270,57.596,True,0.860,-109.628,382.62,406.22
1786962219.471,,0,,,,59.120,57.448,True,0.860,-110.034,381.64,406.22
1786962219.546,,0,,,,58.870,57.201,True,0.860,-110.159,381.32,406.21
1786962219.621,,0,,,,58.600,56.935,True,0.860,-109.990,381.71,406.18
1786962219.696,,0,,,,58.220,56.560,True,0.860,-109.453,382.98,406.16
1786962219.796,,0,,,,57.910,56.255,True,0.860,-109.049,383.90,406.14
1786962219.871,,0,,,,57.460,55.811,True,0.860,-109.073,383.84,406.14
1786962219.946,,0,,,,56.920,55.278,True,0.860,-108.774,384.51,406.11
1786962219.996,,0,,,,56.400,54.765,True,0.860,-108.330,385.49,406.10
1786962220.071,,0,,,,55.900,54.272,True,0.860,-108.100,385.99,406.09
1786962220.246,,0,,,,54.770,53.158,True,0.860,-107.409,387.45,406.05
1786962220.321,,0,,,,54.510,52.927,True,0.860,-107.158,387.96,406.03
1786962220.396,,0,,,,54.430,52.862,True,0.860,-106.858,388.57,406.02
1786962220.496,,0,,,,54.380,52.821,True,0.860,-106.762,388.77,406.02
1786962220.571,,0,,,,54.350,52.796,True,0.860,-106.539,389.19,405.99
1786962220.646,,0,,,,54.420,52.854,True,0.860,-106.163,389.92,405.97
1786962220.721,,0,,,,54.400,52.837,True,0.860,-105.905,390.41,405.95
1786962220.796,,0,,,,54.120,52.607,True,0.860,-105.628,390.93,405.93
1786962220.846,,0,,,,53.860,52.393,True,0.860,-105.450,391.26,405.93
1786962220.921,,0,,,,53.410,52.023,True,0.860,-105.267,391.59,405.91
1786962221.021,,0,,,,52.640,51.391,True,0.860,-105.239,391.63,405.91
1786962221.096,,0,,,,52.000,50.864,True,0.860,-105.195,391.70,405.89
1786962221.171,,0,,,,51.050,50.084,True,0.860,-105.216,391.66,405.89
1786962221.271,,0,,,,50.350,49.508,True,0.860,-104.727,392.54,405.88
1786962221.346,,0,,,,49.990,49.212,True,0.860,-104.482,392.97,405.87
1786962221.471,,0,,,,49.250,48.604,True,0.860,-104.437,393.03,405.84
1786962221.521,,0,,,,48.900,48.317,True,0.860,-104.258,393.33,405.83
1786962221.621,,0,,,,48.500,47.988,True,0.860,-103.748,394.18,405.81
1786962221.696,,0,,,,48.160,47.708,True,0.860,-103.288,394.92,405.78
1786962221.796,,0,,,,47.750,47.371,True,0.860,-103.161,395.12,405.78
1786962221.871,,0,,,,47.340,47.034,True,0.860,-102.811,395.67,405.77
1786962221.946,,0,,,,46.690,46.500,True,0.860,-102.536,396.08,405.75
1786962222.046,,0,,,,46.270,46.155,True,0.860,-102.630,395.93,405.75
1786962222.171,,0,,,,45.530,45.547,True,0.860,-102.252,396.49,405.73
1786962222.221,,0,,,,45.260,45.325,True,0.860,-102.263,396.47,405.73
1786962222.371,,0,,,,44.510,44.708,True,0.860,-101.973,396.88,405.71
1786962222.446,,0,,,,43.920,44.223,True,0.860,-101.681,397.30,405.70
1786962222.546,,0,,,,43.290,43.706,True,0.860,-101.369,397.72,405.68
1786962222.621,,0,,,,42.670,43.196,True,0.860,-101.051,398.14,405.66
1786962222.721,,0,,,,41.470,42.051,True,0.868,-100.441,398.93,405.65
1786962222.771,,0,,,,41.210,41.802,True,0.869,-100.214,399.21,405.64
1786962222.821,,0,,,,40.810,41.421,True,0.872,-99.896,399.60,405.63
1786962222.946,,0,,,,40.330,40.962,True,0.875,-99.366,400.20,405.61
1786962222.996,,0,,,,40.100,40.743,True,0.876,-99.179,400.41,405.61
1786962223.071,,0,,,,39.930,40.581,True,0.877,-98.978,400.64,405.60
1786962223.146,,0,,,,39.970,40.619,True,0.877,-98.561,401.07,405.58
1786962223.270,,0,,,,39.940,40.590,True,0.877,-98.335,401.29,405.57
1786962223.370,,0,,,,39.740,40.399,True,0.879,-98.197,401.41,405.55
1786962223.420,,0,,,,39.260,39.941,True,0.882,-98.101,401.50,405.55
1786962223.520,,0,,,,38.180,38.910,True,0.889,-97.823,401.76,405.54
1786962223.596,,0,,,,37.370,38.137,True,0.894,-97.448,402.11,405.54
1786962223.670,,0,,,,36.980,37.765,True,0.896,-97.619,401.96,405.54
1786962223.770,,0,,,,35.930,36.762,True,0.903,-97.333,402.20,405.52
1786962223.870,,0,,,,35.050,35.922,True,0.909,-96.902,402.57,405.51
1786962223.945,,0,,,,34.560,35.455,True,0.912,-96.728,402.71,405.50
1786962224.020,,0,,,,34.090,35.006,True,0.915,-96.182,403.13,405.48
1786962224.095,,0,,,,33.680,34.615,True,0.917,-95.924,403.30,405.46
1786962224.170,,0,,,,33.340,34.290,True,0.920,-95.601,403.51,405.45
1786962224.246,,0,,,,33.040,34.004,True,0.922,-95.552,403.54,405.44
1786962224.346,,0,,,,32.370,33.364,True,0.926,-95.077,403.83,405.42
1786962224.420,,0,,,,32.060,33.030,True,0.917,-94.561,404.14,405.42
1786962224.495,,0,,,,32.000,32.964,True,0.915,-94.348,404.26,405.43
1786962224.545,,0,,,,31.890,32.844,True,0.911,-94.050,404.40,405.41
1786962224.595,,0,,,,31.710,32.647,True,0.905,-93.989,404.43,405.41
1786962224.645,,0,,,,31.510,32.427,True,0.898,-93.864,404.49,405.41
1786962224.770,,0,,,,30.940,31.803,True,0.878,-93.542,404.62,405.40
1786962224.845,,0,,,,30.320,31.123,True,0.856,-93.410,404.68,405.39
1786962224.945,,0,,,,29.760,30.510,True,0.837,-93.056,404.80,405.38
1786962225.020,,0,,,,29.000,29.677,True,0.811,-92.635,404.95,405.38
1786962225.145,,0,,,,27.960,28.537,True,0.775,-91.928,405.13,405.36
1786962225.270,,0,,,,27.360,27.879,True,0.755,-91.120,405.27,405.35
1786962225.345,,0,,,,27.020,27.507,True,0.744,-91.059,405.26,405.33
1786962225.445,,0,,,,26.530,26.970,True,0.727,-90.934,405.28,405.33
1786962225.520,,0,,,,26.280,26.696,True,0.719,-90.473,405.30,405.32
1786962225.595,,0,,,,25.730,26.093,True,0.700,-89.968,405.31,405.31
1786962225.646,,0,,,,25.530,25.874,True,0.694,-89.779,405.30,405.31
1786962225.720,,0,,,,25.250,25.567,True,0.684,-89.382,405.27,405.29
1786962225.770,,0,,,,24.980,25.271,True,0.675,-89.206,405.25,405.29
1786962225.870,,0,,,,24.740,25.008,True,0.667,-88.722,405.18,405.29
1786962225.920,,0,,,,24.650,24.910,True,0.664,-88.203,405.07,405.27
1786962226.045,,0,,,,24.230,24.449,True,0.651,-87.835,404.98,405.27
1786962226.145,,0,,,,23.540,23.693,True,0.628,-87.476,404.86,405.25
1786962226.220,,0,,,,22.930,22.990,True,0.611,-87.088,404.73,405.25
1786962226.345,,0,,,,21.850,21.711,True,0.584,-86.451,404.47,405.24
1786962226.395,,0,,,,21.090,20.812,True,0.565,-85.565,404.02,405.23
1786962226.470,,0,,,,20.590,20.220,True,0.552,-85.295,403.86,405.23
1786962226.545,,0,,,,20.070,19.604,True,0.540,-84.852,403.59,405.22
1786962226.595,,0,,,,19.820,19.308,True,0.534,-84.089,403.06,405.21
1786962226.645,,0,,,,19.580,19.024,True,0.528,-83.885,402.90,405.21
1786962226.745,,0,,,,19.480,18.906,True,0.525,-83.582,402.65,405.19
1786962226.820,,0,,,,19.160,18.527,True,0.518,-83.557,402.63,405.19
1786962226.895,,0,,,,18.910,18.231,True,0.512,-82.983,402.14,405.17
1786962226.970,,0,,,,18.730,18.018,True,0.508,-82.770,401.94,405.16
1786962227.070,,0,,,,18.430,17.663,True,0.500,-82.366,401.57,405.16
1786962227.145,,0,,,,18.050,17.213,True,0.492,-81.983,401.19,405.15
1786962227.270,,0,,,,17.220,16.231,True,0.472,-81.714,400.91,405.14
1786962227.370,,0,,,,16.650,15.556,True,0.460,-81.175,400.33,405.13
1786962227.445,,0,,,,16.280,15.118,True,0.451,-80.917,400.05,405.13
1786962227.520,,0,,,,16.140,14.952,True,0.448,-80.822,399.93,405.12
1786962227.595,,0,,,,16.050,14.846,True,0.446,-80.669,399.75,405.11
1786962227.720,,0,,,,15.690,14.420,True,0.438,-80.411,399.44,405.10
1786962227.820,,0,,,,15.580,14.290,True,0.436,-79.996,398.93,405.09
1786962227.895,,0,,,,15.300,13.958,True,0.430,-79.653,398.49,405.07
1786962227.970,,0,,,,15.120,13.745,True,0.426,-79.420,398.18,405.07
1786962228.045,,0,,,,14.770,13.341,True,0.426,-79.137,397.80,405.06
1786962228.145,,0,,,,14.380,12.897,True,0.431,-78.713,397.21,405.04
1786962228.220,,0,,,,14.170,12.659,True,0.434,-78.289,396.61,405.04
1786962228.295,,0,,,,13.920,12.374,True,0.437,-77.931,396.08,405.04
1786962228.395,,0,,,,13.550,11.953,True,0.441,-77.687,395.71,405.03
1786962228.495,,0,,,,12.950,11.270,True,0.448,-77.258,395.05,405.02
1786962228.595,,0,,,,12.440,10.690,True,0.455,-77.017,394.67,405.02
1786962228.670,,0,,,,11.920,10.098,True,0.461,-76.978,394.60,405.02
1786962228.770,,0,,,,11.610,9.745,True,0.465,-76.543,393.89,405.00
1786962228.870,,0,,,,11.470,9.586,True,0.467,-76.297,393.48,405.01
1786962228.970,,0,,,,11.410,9.518,True,0.468,-75.967,392.90,404.99
1786962229.020,,0,,,,11.430,9.541,True,0.467,-75.525,392.12,404.98
1786962229.145,,0,,,,11.380,9.484,True,0.468,-75.370,391.83,404.96
1786962229.245,,0,,,,10.870,8.903,True,0.475,-75.039,391.23,404.96
1786962229.370,,0,,,,10.120,8.050,True,0.484,-74.599,390.40,404.95
1786962229.420,,0,,,,9.790,7.674,True,0.489,-74.303,389.84,404.95
1786962229.470,,0,,,,9.500,7.344,True,0.492,-74.123,389.50,404.95
1786962229.545,,0,,,,9.120,6.912,True,0.497,-73.543,388.34,404.93
1786962229.595,,0,,,,8.780,6.525,True,0.502,-72.969,387.17,404.93
1786962229.670,,0,,,,8.310,5.990,True,0.508,-72.624,386.45,404.93
1786962229.770,,0,,,,7.970,5.603,True,0.513,-72.142,385.41,404.91
1786962229.845,,0,,,,7.550,5.125,True,0.518,-71.720,384.48,404.92
1786962229.920,,0,,,,7.240,4.773,True,0.522,-71.472,383.92,404.91
1786962229.995,,0,,,,6.940,4.431,True,0.526,-71.176,383.25,404.91
1786962230.070,,0,,,,6.560,3.999,True,0.532,-71.182,383.27,404.91
1786962230.170,,0,,,,6.250,3.634,True,0.533,-70.749,382.25,404.89
1786962230.245,,0,,,,5.870,3.145,True,0.526,-70.040,380.56,404.88
