t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786972115.050,,0,,,,-49.590,-46.074,True,0.763,-1.910,9.16,274.89
1786972115.125,,0,,,,-49.560,-46.048,True,0.764,64.461,199.23,220.81
1786972115.125,,0,,,,-49.560,-46.048,True,0.764,-1.989,9.54,274.83
1786972115.225,,0,,,,-49.560,-46.048,True,0.764,64.447,199.21,220.81
1786972115.225,,0,,,,-49.560,-46.048,True,0.764,-1.987,9.53,274.73
1786972115.350,,0,,,,-49.630,-46.108,True,0.762,-2.003,9.60,274.58
1786972115.350,,0,,,,-49.640,-46.116,True,0.762,64.350,199.05,220.81
1786972115.525,,0,,,,-49.520,-46.015,True,0.765,-1.840,8.81,274.41
1786972115.525,,0,,,,-49.520,-46.015,True,0.765,64.332,199.02,220.81
1786972115.625,,0,,,,-48.840,-45.443,True,0.776,64.289,198.95,220.81
1786972115.625,,0,,,,-48.840,-45.443,True,0.776,-1.878,8.99,274.32
1786972116.100,,0,,,,-1.920,-6.721,True,0.421,-47.828,202.90,273.77
1786972116.100,,0,,,,-1.920,-6.721,True,0.421,64.160,198.73,220.81
1786972116.200,,0,,,,-1.500,-6.292,True,0.408,64.136,198.69,220.81
1786972116.200,,0,,,,-1.500,-6.292,True,0.408,-48.787,205.87,273.67
1786972119.025,,0,,,,-0.470,-5.012,True,0.416,-32.519,145.55,270.76
1786972119.025,,0,,,,-0.470,-5.012,True,0.416,83.695,219.47,220.81
1786972119.125,,0,,,,-6.370,-11.262,True,0.585,-29.996,135.28,270.60
1786972119.125,,0,,,,-6.370,-11.262,True,0.585,83.750,219.50,220.81
1786972119.250,,0,,,,-23.730,-26.135,True,0.411,83.762,219.50,220.81
1786972119.250,,0,,,,-23.730,-26.135,True,0.411,-22.440,103.26,270.51
1786972119.400,,0,,,,-27.530,-28.877,True,0.506,83.770,219.50,220.81
1786972119.400,,0,,,,-27.530,-28.877,True,0.506,-6.662,31.36,270.34
1786972119.550,,0,,,,-28.460,-29.548,True,0.531,83.784,219.51,220.81
1786972119.550,,0,,,,-28.460,-29.548,True,0.531,-5.488,25.84,270.20
1786972119.700,,0,,,,-28.850,-29.830,True,0.541,-4.999,23.53,270.03
1786972119.700,,0,,,,-28.850,-29.830,True,0.541,83.726,219.49,220.81
1786972119.850,,0,,,,-29.010,-29.945,True,0.545,70.493,208.13,220.81
1786972119.850,,0,,,,-29.010,-29.945,True,0.545,-18.039,83.58,269.90
1786972122.975,,0,,,,-30.630,-31.115,True,0.590,53.000,176.35,220.81
1786972122.975,,0,,,,-30.630,-31.115,True,0.590,-35.195,153.72,266.70
1786972123.225,,0,,,,-30.900,-31.309,True,0.598,-35.416,154.41,266.45
1786972123.225,,0,,,,-30.900,-31.309,True,0.598,52.942,176.21,220.81
1786972123.400,,0,,,,-31.020,-31.396,True,0.601,-35.575,154.90,266.26
1786972123.400,,0,,,,-31.020,-31.396,True,0.601,52.883,176.07,220.81
1786972123.525,,0,,,,-31.020,-31.396,True,0.601,52.835,175.96,220.81
1786972123.525,,0,,,,-31.020,-31.396,True,0.601,-35.822,155.76,266.13
1786972123.700,,0,,,,-31.370,-31.649,True,0.611,-35.995,156.31,265.97
1786972123.700,,0,,,,-31.370,-31.649,True,0.611,52.751,175.77,220.81
1786972123.825,,0,,,,-31.420,-31.685,True,0.613,-36.310,157.41,265.82
1786972123.850,,0,,,,-31.420,-31.685,True,0.613,52.705,175.66,220.81
1786972123.925,,0,,,,-31.400,-31.670,True,0.612,52.642,175.51,220.81
1786972123.925,,0,,,,-31.400,-31.670,True,0.612,-36.551,158.24,265.72
1786972124.100,,0,,,,-31.270,-31.577,True,0.608,52.588,175.38,220.81
1786972124.100,,0,,,,-31.270,-31.577,True,0.608,-36.825,159.17,265.57
1786972124.225,,0,,,,-31.180,-31.512,True,0.606,52.659,175.55,220.81
1786972124.225,,0,,,,-31.180,-31.512,True,0.606,-36.927,159.49,265.47
1786972124.325,,0,,,,-31.070,-31.432,True,0.603,52.742,175.74,220.81
1786972124.325,,0,,,,-31.070,-31.432,True,0.603,-36.968,159.58,265.37
1786972124.450,,0,,,,-30.910,-31.317,True,0.598,-37.150,160.19,265.25
1786972124.450,,0,,,,-30.910,-31.317,True,0.598,52.711,175.67,220.81
1786972124.575,,0,,,,-30.790,-31.230,True,0.595,-37.241,160.42,265.08
1786972124.575,,0,,,,-30.790,-31.230,True,0.595,52.834,175.96,220.81
1786972124.700,,0,,,,-30.650,-31.129,True,0.591,-37.314,160.63,264.98
1786972124.700,,0,,,,-30.650,-31.129,True,0.591,52.845,175.98,220.81
1786972124.825,,0,,,,-30.580,-31.079,True,0.589,52.925,176.17,220.81
1786972124.825,,0,,,,-30.580,-31.079,True,0.589,-37.295,160.50,264.89
1786972124.950,,0,,,,-30.580,-31.079,True,0.589,53.010,176.37,220.81
1786972124.950,,0,,,,-30.580,-31.079,True,0.589,-37.364,160.65,264.72
1786972125.050,,0,,,,-30.630,-31.115,True,0.590,-37.434,160.87,264.65
1786972125.050,,0,,,,-30.630,-31.115,True,0.590,53.003,176.35,220.81
1786972125.200,,0,,,,-30.720,-31.180,True,0.593,-37.547,161.19,264.50
1786972125.200,,0,,,,-30.720,-31.180,True,0.593,53.031,176.42,220.81
1786972125.400,,0,,,,-30.910,-31.317,True,0.598,-37.633,161.39,264.32
1786972125.400,,0,,,,-30.910,-31.317,True,0.598,53.084,176.54,220.81
1786972125.550,,0,,,,-31.090,-31.447,True,0.603,-37.735,161.71,264.22
1786972125.550,,0,,,,-31.090,-31.447,True,0.603,53.067,176.50,220.81
1786972125.625,,0,,,,-31.200,-31.526,True,0.606,53.107,176.59,220.81
1786972125.625,,0,,,,-31.200,-31.526,True,0.606,-37.813,161.93,264.12
1786972125.725,,0,,,,-31.280,-31.584,True,0.609,-37.903,162.20,264.02
1786972125.725,,0,,,,-31.280,-31.584,True,0.609,53.112,176.60,220.81
1786972125.850,,0,,,,-31.320,-31.613,True,0.610,53.112,176.60,220.81
1786972125.850,,0,,,,-31.320,-31.613,True,0.610,-38.089,162.80,263.91
1786972125.950,,0,,,,-31.330,-31.620,True,0.610,53.140,176.67,220.81
1786972125.950,,0,,,,-31.330,-31.620,True,0.610,-38.181,163.07,263.81
1786972126.125,,0,,,,-31.160,-31.497,True,0.605,53.200,176.81,220.81
1786972126.125,,0,,,,-31.160,-31.497,True,0.605,-38.378,163.67,263.63
1786972126.300,,0,,,,-30.940,-31.338,True,0.599,53.276,176.98,220.81
1786972126.300,,0,,,,-30.940,-31.338,True,0.599,-38.421,163.73,263.48
1786972126.425,,0,,,,-30.800,-31.237,True,0.595,-38.291,163.21,263.39
1786972126.425,,0,,,,-30.800,-31.237,True,0.595,53.478,177.45,220.81
1786972126.500,,0,,,,-30.690,-31.158,True,0.592,53.476,177.44,220.81
1786972126.500,,0,,,,-30.690,-31.158,True,0.592,-38.318,163.25,263.29
1786972126.925,,0,,,,-30.290,-30.869,True,0.581,53.874,178.35,220.81
1786972126.925,,0,,,,-30.290,-30.869,True,0.581,-38.319,163.02,262.91
1786972127.050,,0,,,,-30.240,-30.833,True,0.579,-38.366,163.12,262.80
1786972127.050,,0,,,,-30.240,-30.833,True,0.579,53.938,178.50,220.81
1786972127.150,,0,,,,-30.270,-30.855,True,0.580,53.967,178.56,220.81
1786972127.150,,0,,,,-30.270,-30.855,True,0.580,-38.401,163.18,262.71
1786972127.250,,0,,,,-30.320,-30.891,True,0.582,-38.413,163.15,262.58
1786972127.250,,0,,,,-30.320,-30.891,True,0.582,53.990,178.61,220.81
1786972127.350,,0,,,,-30.440,-30.977,True,0.585,53.996,178.63,220.81
1786972127.350,,0,,,,-30.440,-30.977,True,0.585,-38.434,163.19,262.52
1786972127.450,,0,,,,-30.560,-31.064,True,0.588,54.087,178.84,220.81
1786972127.450,,0,,,,-30.560,-31.064,True,0.588,-38.414,163.05,262.42
1786972127.600,,0,,,,-30.680,-31.151,True,0.592,-38.496,163.25,262.26
1786972127.600,,0,,,,-30.680,-31.151,True,0.592,54.069,178.79,220.81
1786972127.725,,0,,,,-30.700,-31.165,True,0.592,-38.538,163.35,262.18
1786972127.725,,0,,,,-30.700,-31.165,True,0.592,54.075,178.81,220.81
1786972127.875,,0,,,,-30.560,-31.064,True,0.588,54.122,178.91,220.81
1786972127.875,,0,,,,-30.560,-31.064,True,0.588,-38.646,163.65,262.04
1786972128.050,,0,,,,-30.340,-30.905,True,0.582,54.168,179.02,220.81
1786972128.050,,0,,,,-30.340,-30.905,True,0.582,-38.730,163.83,261.86
1786972128.175,,0,,,,-30.230,-30.826,True,0.579,54.228,179.15,220.81
1786972128.175,,0,,,,-30.230,-30.826,True,0.579,-38.670,163.53,261.72
1786972128.400,,0,,,,-30.270,-30.855,True,0.580,54.409,179.56,220.81
1786972128.400,,0,,,,-30.270,-30.855,True,0.580,-38.486,162.76,261.54
1786972128.525,,0,,,,-30.380,-30.934,True,0.583,-38.329,162.15,261.45
1786972128.525,,0,,,,-30.380,-30.934,True,0.583,54.541,179.85,220.81
1786972128.625,,0,,,,-30.450,-30.985,True,0.585,-38.316,162.05,261.36
1786972128.625,,0,,,,-30.450,-30.985,True,0.585,54.585,179.95,220.81
1786972128.725,,0,,,,-30.530,-31.042,True,0.588,54.610,180.01,220.81
1786972128.725,,0,,,,-30.530,-31.042,True,0.588,-38.365,162.16,261.27
1786972128.800,,0,,,,-30.570,-31.071,True,0.589,54.677,180.16,220.81
1786972128.825,,0,,,,-30.570,-31.071,True,0.589,-38.373,162.13,261.17
1786972128.950,,0,,,,-30.560,-31.064,True,0.588,54.640,180.08,220.81
1786972128.950,,0,,,,-30.560,-31.064,True,0.588,-38.581,162.79,261.03
1786972129.100,,0,,,,-30.540,-31.050,True,0.588,-38.738,163.26,260.90
1786972129.100,,0,,,,-30.540,-31.050,True,0.588,54.660,180.12,220.81
1786972129.250,,0,,,,-30.440,-30.977,True,0.585,54.658,180.12,220.81
1786972129.250,,0,,,,-30.440,-30.977,True,0.585,-38.825,163.51,260.81
1786972129.325,,0,,,,-30.370,-30.927,True,0.583,54.743,180.30,220.81
1786972129.325,,0,,,,-30.370,-30.927,True,0.583,-38.769,163.25,260.71
1786972129.450,,0,,,,-30.270,-30.855,True,0.580,54.736,180.29,220.81
1786972129.475,,0,,,,-30.270,-30.855,True,0.580,-38.807,163.31,260.59
1786972129.600,,0,,,,-30.210,-30.811,True,0.579,54.815,180.47,220.81
1786972129.600,,0,,,,-30.210,-30.811,True,0.579,-38.767,163.08,260.45
1786972129.725,,0,,,,-30.150,-30.768,True,0.577,54.907,180.67,220.81
1786972129.725,,0,,,,-30.150,-30.768,True,0.577,-38.696,162.77,260.35
1786972129.875,,0,,,,-30.030,-30.682,True,0.574,54.947,180.76,220.81
1786972129.875,,0,,,,-30.030,-30.682,True,0.574,-38.671,162.61,260.24
1786972130.000,,0,,,,-29.900,-30.588,True,0.570,-38.697,162.61,260.09
1786972130.000,,0,,,,-29.900,-30.588,True,0.570,54.977,180.82,220.81
1786972130.125,,0,,,,-29.790,-30.508,True,0.567,55.036,180.96,220.81
1786972130.125,,0,,,,-29.790,-30.508,True,0.567,-38.670,162.45,260.00
1786972130.250,,0,,,,-29.710,-30.451,True,0.565,55.027,180.93,220.81
1786972130.250,,0,,,,-29.710,-30.451,True,0.565,-38.704,162.51,259.89
1786972130.400,,0,,,,-29.730,-30.465,True,0.565,-38.839,162.88,259.72
1786972130.400,,0,,,,-29.730,-30.465,True,0.565,55.026,180.93,220.81
1786972130.575,,0,,,,-29.910,-30.595,True,0.570,55.050,180.99,220.81
1786972130.575,,0,,,,-29.910,-30.595,True,0.570,-38.834,162.78,259.59
1786972130.675,,0,,,,-35.160,-34.384,True,0.721,-37.937,159.51,259.45
1786972130.675,,0,,,,-35.160,-34.384,True,0.721,55.027,180.93,220.81
1786972130.800,,0,,,,-38.170,-36.674,True,0.776,-32.102,137.83,259.36
1786972130.800,,0,,,,-38.170,-36.674,True,0.776,55.025,180.93,220.81
1786972130.925,,0,,,,-38.980,-37.339,True,0.776,55.053,180.99,220.81
1786972130.925,,0,,,,-38.980,-37.339,True,0.776,-30.918,133.21,259.27
1786972131.075,,0,,,,-39.560,-37.816,True,0.776,55.043,180.97,220.81
1786972131.075,,0,,,,-39.560,-37.816,True,0.776,-30.664,132.17,259.16
1786972131.175,,0,,,,-39.740,-37.964,True,0.776,-30.449,131.29,259.06
1786972131.175,,0,,,,-39.740,-37.964,True,0.776,55.047,180.98,220.81
1786972131.300,,0,,,,-39.880,-38.079,True,0.776,-30.266,130.50,258.91
1786972131.300,,0,,,,-39.880,-38.079,True,0.776,55.037,180.96,220.81
1786972134.375,,0,,,,-30.850,-31.273,True,0.597,76.064,214.31,220.81
1786972134.375,,0,,,,-30.850,-31.273,True,0.597,-16.701,73.62,256.18
1786972134.450,,0,,,,-30.800,-31.237,True,0.595,-17.235,75.88,256.09
1786972134.450,,0,,,,-30.800,-31.237,True,0.595,75.939,214.19,220.81
1786972134.551,,0,,,,-30.520,-31.035,True,0.587,75.872,214.13,220.81
1786972134.551,,0,,,,-30.520,-31.035,True,0.587,-17.575,77.30,255.99
1786972134.700,,0,,,,-30.480,-31.006,True,0.586,-17.830,78.34,255.85
1786972134.700,,0,,,,-30.480,-31.006,True,0.586,75.842,214.10,220.81
1786972137.775,,0,,,,-29.460,-30.270,True,0.558,54.072,178.80,220.81
1786972137.775,,0,,,,-29.460,-30.270,True,0.558,-41.997,169.34,253.08
1786972137.900,,0,,,,-29.070,-29.989,True,0.547,-42.162,169.77,252.93
1786972137.925,,0,,,,-29.070,-29.989,True,0.547,54.085,178.83,220.81
1786972138.025,,0,,,,-24.030,-26.351,True,0.418,54.131,178.93,220.81
1786972138.025,,0,,,,-24.030,-26.351,True,0.418,-44.316,176.62,252.82
1786972138.150,,0,,,,-21.660,-24.511,True,0.446,54.242,179.18,220.81
1786972138.150,,0,,,,-21.660,-24.511,True,0.446,-48.731,189.94,252.71
1786972138.350,,0,,,,-19.510,-22.791,True,0.507,-51.092,196.51,252.53
1786972138.350,,0,,,,-19.510,-22.791,True,0.507,54.258,179.22,220.81
1786972138.475,,0,,,,-17.410,-21.112,True,0.570,54.240,179.18,220.81
1786972138.475,,0,,,,-17.410,-21.112,True,0.570,-52.841,201.19,252.45
1786972138.625,,0,,,,-14.890,-19.097,True,0.649,55.438,181.84,220.81
1786972138.625,,0,,,,-14.890,-19.097,True,0.649,-55.814,208.69,252.28
1786972138.800,,0,,,,-13.180,-17.729,True,0.704,57.732,186.71,220.81
1786972138.800,,0,,,,-13.180,-17.729,True,0.704,-55.915,208.82,252.13
1786972138.875,,0,,,,-11.090,-16.058,True,0.773,59.720,190.68,220.81
1786972138.875,,0,,,,-11.090,-16.058,True,0.773,-54.540,205.35,252.11
1786972139.050,,0,,,,-8.210,-13.139,True,0.660,-57.913,213.47,251.95
1786972139.050,,0,,,,-8.210,-13.139,True,0.660,60.409,192.01,220.81
1786972139.175,,0,,,,-7.550,-12.466,True,0.633,61.998,194.96,220.81
1786972139.175,,0,,,,-7.550,-12.466,True,0.633,-57.653,212.78,251.87
1786972139.325,,0,,,,-5.580,-10.456,True,0.554,-56.395,209.65,251.72
1786972139.325,,0,,,,-5.580,-10.456,True,0.554,64.592,199.45,220.81
1786972139.475,,0,,,,-3.790,-8.629,True,0.487,66.746,202.87,220.81
1786972139.475,,0,,,,-3.790,-8.629,True,0.487,-55.655,207.74,251.61
1786972139.600,,0,,,,-2.920,-7.741,True,0.456,-53.058,200.98,251.46
1786972139.600,,0,,,,-2.920,-7.741,True,0.456,71.318,209.17,220.81
1786972139.725,,0,,,,-2.490,-7.303,True,0.441,-51.183,195.83,251.34
1786972139.725,,0,,,,-2.490,-7.303,True,0.441,73.694,211.93,220.81
1786972139.825,,0,,,,-2.070,-6.874,True,0.426,74.864,213.15,220.81
1786972139.825,,0,,,,-2.070,-6.874,True,0.426,-50.428,193.66,251.23
1786972140.025,,0,,,,-1.550,-6.343,True,0.409,77.203,215.32,220.81
1786972140.025,,0,,,,-1.550,-6.343,True,0.409,-48.552,188.21,251.10
1786972140.125,,0,,,,-1.450,-6.241,True,0.406,-46.111,180.87,250.97
1786972140.125,,0,,,,-1.450,-6.241,True,0.406,79.725,217.27,220.81
1786972140.225,,0,,,,-1.370,-6.160,True,0.403,80.847,218.00,220.81
1786972140.225,,0,,,,-1.370,-6.160,True,0.403,-44.991,177.40,250.92
1786972140.300,,0,,,,-1.350,-6.139,True,0.403,81.308,218.27,220.81
1786972140.300,,0,,,,-1.350,-6.139,True,0.403,-44.575,176.04,250.83
1786972140.450,,0,,,,-1.410,-6.201,True,0.405,81.611,218.44,220.81
1786972140.450,,0,,,,-1.410,-6.201,True,0.405,-44.261,174.99,250.73
1786972140.625,,0,,,,-1.520,-6.313,True,0.408,-43.576,172.73,250.58
1786972140.625,,0,,,,-1.520,-6.313,True,0.408,82.258,218.79,220.81
1786972140.750,,0,,,,-1.600,-6.395,True,0.411,-43.304,171.78,250.46
1786972140.750,,0,,,,-1.600,-6.395,True,0.411,82.476,218.91,220.81
1786972140.900,,0,,,,-1.710,-6.507,True,0.414,-42.917,170.45,250.31
1786972140.900,,0,,,,-1.710,-6.507,True,0.414,82.752,219.04,220.81
1786972150.525,,0,,,,-2.950,-7.772,True,0.457,79.639,217.21,220.81
1786972150.525,,0,,,,-2.950,-7.772,True,0.457,-44.169,168.58,241.94
1786972150.625,,0,,,,-12.010,-16.794,True,0.742,79.426,217.06,220.81
1786972150.625,,0,,,,-12.010,-16.794,True,0.742,-44.315,168.95,241.84
1786972150.725,,0,,,,-25.470,-27.390,True,0.453,-35.544,140.53,241.74
1786972150.725,,0,,,,-25.470,-27.390,True,0.453,79.262,216.94,220.81
1786972150.925,,0,,,,-38.920,-37.290,True,0.776,78.876,216.66,220.81
1786972150.925,,0,,,,-38.920,-37.290,True,0.776,-11.195,46.90,241.56
1786972151.025,,0,,,,-39.350,-37.644,True,0.776,78.553,216.42,220.81
1786972151.025,,0,,,,-39.350,-37.644,True,0.776,-10.002,41.94,241.48
1786972151.250,,0,,,,-40.040,-38.211,True,0.776,78.367,216.27,220.81
1786972151.250,,0,,,,-40.040,-38.211,True,0.776,-9.899,41.48,241.28
1786972152.125,,0,,,,-41.070,-39.057,True,0.776,-7.628,31.93,240.52
1786972152.125,,0,,,,-41.070,-39.057,True,0.776,80.758,217.94,220.81
1786972152.300,,0,,,,-67.190,-63.159,True,0.722,7.059,29.54,240.39
1786972152.300,,0,,,,-67.190,-63.159,True,0.722,80.872,218.01,220.81
1786972152.500,,0,,,,-82.190,-80.312,True,0.787,81.079,218.14,220.81
1786972152.500,,0,,,,-82.190,-80.312,True,0.787,31.404,125.18,240.24
1786972152.625,,0,,,,-83.180,-81.439,True,0.844,34.379,135.61,240.16
1786972152.625,,0,,,,-83.180,-81.439,True,0.844,81.242,218.23,220.81
1786972162.450,,0,,,,-109.760,-109.760,False,nan,49.654,177.10,232.37
1786972162.450,,0,,,,-109.760,-109.760,False,nan,72.659,210.77,220.81
1786972165.525,,0,,,,-109.950,-109.950,False,nan,58.721,196.51,229.93
1786972165.525,,0,,,,-109.950,-109.950,False,nan,82.295,218.81,220.81
1786972165.625,,0,,,,-109.900,-109.900,False,nan,59.355,197.75,229.85
1786972165.625,,0,,,,-109.900,-109.900,False,nan,82.963,219.14,220.81
1786972165.725,,0,,,,-109.870,-109.870,False,nan,83.185,219.25,220.81
1786972165.725,,0,,,,-109.870,-109.870,False,nan,59.608,198.20,229.77
1786972165.850,,0,,,,-109.820,-109.820,False,nan,59.987,198.88,229.68
1786972165.850,,0,,,,-109.820,-109.820,False,nan,83.506,219.39,220.81
1786972166.000,,0,,,,-109.850,-109.850,False,nan,60.439,199.67,229.54
1786972166.000,,0,,,,-109.850,-109.850,False,nan,83.958,219.58,220.81
1786972166.075,,0,,,,-109.820,-109.820,False,nan,60.823,200.40,229.53
1786972166.075,,0,,,,-109.820,-109.820,False,nan,84.336,219.73,220.81
1786972166.225,,0,,,,-109.760,-109.760,False,nan,84.683,219.86,220.81
1786972166.225,,0,,,,-109.760,-109.760,False,nan,61.101,200.83,229.39
