t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962212.649,,0,,,,74.860,74.819,True,1.137,-125.186,333.25,407.75
1786962212.724,,0,,,,75.290,75.291,True,1.137,-124.996,334.02,407.74
1786962212.774,,0,,,,75.480,75.499,True,1.137,-124.866,334.54,407.73
1786962212.899,,0,,,,75.740,75.784,True,1.137,-124.895,334.40,407.71
1786962212.949,,0,,,,75.810,75.860,True,1.137,-124.800,334.77,407.68
1786962213.049,,0,,,,75.770,75.817,True,1.137,-124.829,334.63,407.66
1786962213.124,,0,,,,75.650,75.685,True,1.137,-124.800,334.74,407.65
1786962213.224,,0,,,,75.370,75.378,True,1.137,-124.755,334.90,407.63
1786962213.324,,0,,,,75.190,75.181,True,1.137,-124.607,335.49,407.60
1786962213.424,,0,,,,74.850,74.808,True,1.137,-124.277,336.79,407.58
1786962213.499,,0,,,,74.660,74.600,True,1.137,-123.847,338.48,407.55
1786962213.574,,0,,,,74.550,74.480,True,1.137,-123.773,338.77,407.55
1786962213.649,,0,,,,74.350,74.260,True,1.137,-123.343,340.43,407.51
1786962213.724,,0,,,,74.080,73.965,True,1.137,-122.883,342.20,407.49
1786962213.849,,0,,,,73.910,73.778,True,1.137,-122.420,343.95,407.45
1786962213.924,,0,,,,73.870,73.734,True,1.137,-122.097,345.16,407.44
1786962213.974,,0,,,,73.940,73.811,True,1.137,-121.962,345.66,407.43
1786962214.049,,0,,,,73.920,73.789,True,1.137,-121.684,346.68,407.40
1786962214.124,,0,,,,73.910,73.778,True,1.137,-121.428,347.62,407.38
1786962214.199,,0,,,,73.950,73.822,True,1.137,-121.138,348.67,407.36
1786962214.299,,0,,,,73.990,73.866,True,1.137,-121.033,349.03,407.34
1786962214.399,,0,,,,73.970,73.844,True,1.137,-120.905,349.48,407.31
1786962214.474,,0,,,,73.910,73.778,True,1.137,-120.719,350.16,407.31
1786962214.549,,0,,,,73.780,73.636,True,1.137,-120.540,350.79,407.29
1786962214.624,,0,,,,73.500,73.329,True,1.137,-120.462,351.06,407.28
1786962214.699,,0,,,,73.240,73.044,True,1.137,-120.308,351.61,407.27
1786962214.749,,0,,,,73.040,72.825,True,1.137,-120.347,351.46,407.27
1786962214.824,,0,,,,72.740,72.473,True,1.128,-120.086,352.38,407.24
1786962214.899,,0,,,,72.300,71.953,True,1.114,-120.093,352.34,407.23
1786962215.024,,0,,,,71.780,71.337,True,1.096,-119.943,352.85,407.21
1786962215.099,,0,,,,71.450,70.946,True,1.085,-119.757,353.49,407.18
1786962215.174,,0,,,,71.160,70.603,True,1.075,-119.663,353.81,407.16
1786962215.249,,0,,,,70.800,70.177,True,1.063,-119.439,354.57,407.14
1786962215.324,,0,,,,70.390,69.692,True,1.050,-119.369,354.79,407.12
1786962215.424,,0,,,,69.930,69.147,True,1.034,-119.281,355.07,407.09
1786962215.549,,0,,,,69.520,68.662,True,1.021,-119.303,354.97,407.06
1786962215.624,,0,,,,69.540,68.686,True,1.021,-119.000,356.01,407.04
1786962215.724,,0,,,,69.840,69.041,True,1.031,-118.911,356.29,407.02
1786962215.799,,0,,,,70.180,69.443,True,1.043,-118.731,356.89,406.99
1786962215.899,,0,,,,70.430,69.739,True,1.051,-118.567,357.44,406.99
1786962215.974,,0,,,,70.530,69.858,True,1.054,-118.407,357.96,406.96
1786962216.049,,0,,,,70.480,69.798,True,1.053,-118.089,359.02,406.94
1786962216.149,,0,,,,70.130,69.384,True,1.041,-118.078,359.03,406.93
1786962216.249,,0,,,,69.690,68.863,True,1.026,-118.205,358.60,406.91
1786962216.349,,0,,,,69.070,68.130,True,1.006,-118.329,358.17,406.90
1786962216.424,,0,,,,68.670,67.656,True,0.992,-118.447,357.76,406.89
1786962216.474,,0,,,,68.490,67.443,True,0.986,-118.685,356.95,406.89
1786962216.574,,0,,,,68.090,66.970,True,0.973,-118.442,357.75,406.86
1786962216.649,,0,,,,67.890,66.733,True,0.966,-117.957,359.36,406.84
1786962216.699,,0,,,,67.730,66.544,True,0.961,-117.521,360.79,406.82
1786962216.774,,0,,,,67.580,66.366,True,0.956,-117.273,361.58,406.81
1786962216.824,,0,,,,67.420,66.177,True,0.951,-116.866,362.88,406.79
1786962216.899,,0,,,,67.100,65.798,True,0.940,-116.358,364.47,406.76
1786962216.974,,0,,,,66.880,65.538,True,0.933,-116.276,364.72,406.74
1786962217.074,,0,,,,66.710,65.336,True,0.927,-115.996,365.57,406.72
1786962217.149,,0,,,,66.560,65.159,True,0.922,-115.880,365.91,406.69
1786962217.224,,0,,,,66.470,65.052,True,0.919,-115.858,365.96,406.68
1786962217.324,,0,,,,66.490,65.076,True,0.920,-115.838,366.01,406.66
1786962217.399,,0,,,,66.560,65.159,True,0.922,-115.810,366.07,406.64
1786962217.474,,0,,,,66.660,65.277,True,0.925,-115.964,365.59,406.63
1786962217.549,,0,,,,66.680,65.301,True,0.926,-116.054,365.29,406.61
1786962217.624,,0,,,,66.620,65.230,True,0.924,-116.036,365.34,406.60
1786962217.674,,0,,,,66.500,65.088,True,0.920,-115.843,365.93,406.59
1786962217.774,,0,,,,66.210,64.745,True,0.911,-115.749,366.20,406.57
1786962217.849,,0,,,,65.900,64.378,True,0.900,-115.688,366.38,406.56
1786962217.949,,0,,,,65.510,63.916,True,0.888,-115.603,366.62,406.54
1786962217.999,,0,,,,64.880,63.171,True,0.867,-115.544,366.79,406.53
1786962218.099,,0,,,,64.310,62.567,True,0.860,-115.114,368.08,406.51
1786962218.224,,0,,,,63.130,61.403,True,0.860,-114.869,368.80,406.49
1786962218.374,,0,,,,62.360,60.644,True,0.860,-114.334,370.34,406.46
1786962218.449,,0,,,,62.050,60.338,True,0.860,-114.335,370.33,406.44
1786962218.524,,0,,,,61.940,60.229,True,0.860,-113.960,371.39,406.41
1786962218.599,,0,,,,62.030,60.318,True,0.860,-113.375,373.03,406.38
1786962218.699,,0,,,,62.160,60.446,True,0.860,-112.952,374.19,406.36
1786962218.774,,0,,,,62.330,60.614,True,0.860,-112.757,374.72,406.35
1786962218.874,,0,,,,62.360,60.644,True,0.860,-112.235,376.10,406.32
1786962218.949,,0,,,,62.070,60.358,True,0.860,-111.787,377.27,406.29
1786962218.999,,0,,,,61.730,60.022,True,0.860,-111.707,377.47,406.28
1786962219.099,,0,,,,60.990,59.292,True,0.860,-111.490,378.02,406.26
1786962219.174,,0,,,,60.320,58.632,True,0.860,-111.419,378.20,406.26
1786962219.274,,0,,,,59.740,58.060,True,0.860,-111.284,378.54,406.25
1786962219.399,,0,,,,59.270,57.596,True,0.860,-111.302,378.47,406.22
1786962219.474,,0,,,,59.120,57.448,True,0.860,-111.706,377.41,406.22
1786962219.549,,0,,,,58.870,57.201,True,0.860,-111.829,377.08,406.21
1786962219.624,,0,,,,58.600,56.935,True,0.860,-111.655,377.52,406.18
1786962219.699,,0,,,,58.220,56.560,True,0.860,-111.112,378.90,406.16
1786962219.799,,0,,,,57.910,56.255,True,0.860,-110.704,379.91,406.14
1786962219.874,,0,,,,57.460,55.811,True,0.860,-110.724,379.86,406.14
1786962219.949,,0,,,,56.920,55.278,True,0.860,-110.416,380.60,406.11
1786962219.999,,0,,,,56.400,54.765,True,0.860,-109.965,381.69,406.10
1786962220.074,,0,,,,55.900,54.272,True,0.860,-109.727,382.25,406.09
1786962220.249,,0,,,,54.770,53.158,True,0.860,-109.022,383.88,406.05
1786962220.323,,0,,,,54.510,52.927,True,0.860,-108.741,384.50,406.03
1786962220.399,,0,,,,54.430,52.862,True,0.860,-108.427,385.21,406.02
1786962220.474,,0,,,,54.380,52.821,True,0.860,-108.321,385.44,406.02
1786962220.573,,0,,,,54.350,52.796,True,0.860,-108.093,385.92,405.99
1786962220.649,,0,,,,54.420,52.854,True,0.860,-107.729,386.69,405.97
1786962220.699,,0,,,,54.400,52.837,True,0.860,-107.468,387.23,405.95
1786962220.798,,0,,,,54.120,52.607,True,0.860,-107.141,387.90,405.93
1786962220.849,,0,,,,53.860,52.393,True,0.860,-106.917,388.36,405.93
1786962220.923,,0,,,,53.410,52.023,True,0.860,-106.654,388.89,405.91
1786962221.024,,0,,,,52.640,51.391,True,0.860,-106.488,389.21,405.91
1786962221.099,,0,,,,52.000,50.864,True,0.860,-106.331,389.52,405.89
1786962221.174,,0,,,,51.050,50.084,True,0.860,-106.208,389.76,405.89
1786962221.274,,0,,,,50.350,49.508,True,0.860,-105.569,390.99,405.88
1786962221.349,,0,,,,49.990,49.212,True,0.860,-105.260,391.56,405.87
1786962221.474,,0,,,,49.250,48.604,True,0.860,-105.082,391.86,405.84
1786962221.524,,0,,,,48.900,48.317,True,0.860,-104.841,392.29,405.83
1786962221.624,,0,,,,48.500,47.988,True,0.860,-104.260,393.30,405.81
1786962221.698,,0,,,,48.160,47.708,True,0.860,-103.739,394.17,405.78
1786962221.774,,0,,,,47.750,47.371,True,0.860,-103.540,394.50,405.78
1786962221.849,,0,,,,47.340,47.034,True,0.860,-103.117,395.18,405.77
1786962221.948,,0,,,,46.690,46.500,True,0.860,-102.751,395.75,405.75
1786962222.048,,0,,,,46.270,46.155,True,0.860,-102.745,395.75,405.75
1786962222.149,,0,,,,45.530,45.547,True,0.860,-102.235,396.52,405.73
1786962222.224,,0,,,,45.260,45.325,True,0.860,-102.198,396.57,405.73
1786962222.373,,0,,,,44.510,44.708,True,0.860,-101.774,397.17,405.71
1786962222.448,,0,,,,43.920,44.223,True,0.860,-101.378,397.73,405.70
1786962222.524,,0,,,,43.290,43.706,True,0.860,-100.953,398.29,405.68
1786962222.598,,0,,,,42.670,43.196,True,0.860,-100.525,398.84,405.66
1786962222.723,,0,,,,41.470,42.051,True,0.868,-99.868,399.65,405.65
1786962222.773,,0,,,,41.210,41.802,True,0.869,-99.622,399.93,405.64
1786962222.824,,0,,,,40.810,41.421,True,0.872,-99.285,400.32,405.63
1786962222.948,,0,,,,40.330,40.962,True,0.875,-98.734,400.91,405.61
1786962222.998,,0,,,,40.100,40.743,True,0.876,-98.536,401.11,405.61
1786962223.073,,0,,,,39.930,40.581,True,0.877,-98.330,401.33,405.60
1786962223.148,,0,,,,39.970,40.619,True,0.877,-97.912,401.72,405.58
1786962223.249,,0,,,,39.940,40.590,True,0.877,-97.686,401.93,405.57
1786962223.373,,0,,,,39.740,40.399,True,0.879,-97.537,402.05,405.55
1786962223.424,,0,,,,39.260,39.941,True,0.882,-97.420,402.15,405.55
1786962223.523,,0,,,,38.180,38.910,True,0.889,-97.093,402.43,405.54
1786962223.598,,0,,,,37.370,38.137,True,0.894,-96.681,402.78,405.54
1786962223.674,,0,,,,36.980,37.765,True,0.896,-96.834,402.66,405.54
1786962223.773,,0,,,,35.930,36.762,True,0.903,-96.500,402.91,405.52
1786962223.873,,0,,,,35.050,35.922,True,0.909,-96.030,403.27,405.51
1786962223.923,,0,,,,34.560,35.455,True,0.912,-95.833,403.40,405.50
1786962223.998,,0,,,,34.090,35.006,True,0.915,-95.266,403.77,405.48
1786962224.098,,0,,,,33.680,34.615,True,0.917,-94.995,403.92,405.46
1786962224.173,,0,,,,33.340,34.290,True,0.920,-94.651,404.11,405.45
1786962224.248,,0,,,,33.040,34.004,True,0.922,-94.588,404.14,405.44
1786962224.348,,0,,,,32.370,33.364,True,0.926,-94.083,404.39,405.42
1786962224.424,,0,,,,32.060,33.030,True,0.917,-93.591,404.63,405.42
1786962224.498,,0,,,,31.950,32.910,True,0.913,-93.384,404.72,405.43
1786962224.548,,0,,,,31.890,32.844,True,0.911,-93.097,404.82,405.41
1786962224.598,,0,,,,31.710,32.647,True,0.905,-93.052,404.84,405.41
1786962224.648,,0,,,,31.510,32.427,True,0.898,-92.940,404.88,405.41
1786962224.748,,0,,,,30.940,31.803,True,0.878,-92.680,404.95,405.40
1786962224.848,,0,,,,30.320,31.123,True,0.856,-92.607,404.97,405.39
1786962224.923,,0,,,,29.640,30.378,True,0.833,-92.307,405.05,405.38
1786962225.023,,0,,,,29.000,29.677,True,0.811,-91.939,405.15,405.38
1786962225.148,,0,,,,27.960,28.537,True,0.775,-91.351,405.25,405.36
1786962225.273,,0,,,,27.360,27.879,True,0.755,-90.601,405.33,405.35
1786962225.348,,0,,,,27.020,27.507,True,0.744,-90.568,405.31,405.33
1786962225.448,,0,,,,26.530,26.970,True,0.727,-90.484,405.32,405.33
1786962225.523,,0,,,,26.280,26.696,True,0.719,-90.058,405.32,405.32
1786962225.598,,0,,,,25.730,26.093,True,0.700,-89.605,405.30,405.31
1786962225.648,,0,,,,25.530,25.874,True,0.694,-89.435,405.29,405.31
1786962225.723,,0,,,,25.250,25.567,True,0.684,-89.061,405.24,405.29
1786962225.773,,0,,,,24.980,25.271,True,0.675,-88.915,405.22,405.29
1786962225.848,,0,,,,24.740,25.008,True,0.667,-88.453,405.14,405.29
1786962225.923,,0,,,,24.650,24.910,True,0.664,-87.943,405.01,405.27
1786962226.048,,0,,,,24.230,24.449,True,0.651,-87.616,404.92,405.27
1786962226.148,,0,,,,23.540,23.693,True,0.628,-87.304,404.80,405.25
1786962226.223,,0,,,,22.930,22.990,True,0.611,-87.028,404.71,405.25
1786962226.323,,0,,,,21.850,21.711,True,0.584,-86.590,404.53,405.24
1786962226.398,,0,,,,21.090,20.812,True,0.565,-85.843,404.17,405.23
1786962226.473,,0,,,,20.590,20.220,True,0.552,-85.665,404.07,405.23
1786962226.523,,0,,,,20.070,19.604,True,0.540,-85.298,403.86,405.22
1786962226.598,,0,,,,19.820,19.308,True,0.534,-84.601,403.41,405.21
1786962226.648,,0,,,,19.580,19.024,True,0.528,-84.441,403.30,405.21
1786962226.748,,0,,,,19.480,18.906,True,0.525,-84.156,403.08,405.19
1786962226.823,,0,,,,19.160,18.527,True,0.518,-84.190,403.11,405.19
1786962226.898,,0,,,,18.910,18.231,True,0.512,-83.662,402.70,405.17
1786962226.973,,0,,,,18.730,18.018,True,0.508,-83.482,402.55,405.16
1786962227.073,,0,,,,18.430,17.663,True,0.500,-83.133,402.26,405.16
1786962227.148,,0,,,,18.050,17.213,True,0.492,-82.820,401.97,405.15
1786962227.273,,0,,,,17.220,16.231,True,0.472,-82.704,401.86,405.14
1786962227.348,,0,,,,16.650,15.556,True,0.460,-82.269,401.45,405.13
1786962227.448,,0,,,,16.280,15.118,True,0.451,-82.066,401.26,405.13
1786962227.523,,0,,,,16.140,14.952,True,0.448,-82.009,401.19,405.12
1786962227.598,,0,,,,16.050,14.846,True,0.446,-81.873,401.04,405.11
1786962227.723,,0,,,,15.690,14.420,True,0.438,-81.672,400.83,405.10
1786962227.798,,0,,,,15.580,14.290,True,0.436,-81.286,400.41,405.09
1786962227.898,,0,,,,15.300,13.958,True,0.430,-80.995,400.08,405.07
1786962227.973,,0,,,,15.120,13.745,True,0.426,-80.795,399.85,405.07
1786962228.048,,0,,,,14.770,13.341,True,0.426,-80.552,399.57,405.06
1786962228.148,,0,,,,14.380,12.897,True,0.431,-80.195,399.13,405.04
1786962228.223,,0,,,,14.170,12.659,True,0.434,-79.800,398.64,405.04
1786962228.298,,0,,,,13.920,12.374,True,0.437,-79.477,398.22,405.04
1786962228.398,,0,,,,13.550,11.953,True,0.441,-79.284,397.97,405.03
1786962228.473,,0,,,,12.950,11.270,True,0.448,-78.937,397.50,405.02
1786962228.598,,0,,,,12.440,10.690,True,0.455,-78.767,397.26,405.02
1786962228.673,,0,,,,11.920,10.098,True,0.461,-78.799,397.30,405.02
1786962228.773,,0,,,,11.610,9.745,True,0.465,-78.408,396.74,405.00
1786962228.848,,0,,,,11.470,9.586,True,0.467,-78.181,396.42,405.01
1786962228.948,,0,,,,11.410,9.518,True,0.468,-77.857,395.93,404.99
1786962229.023,,0,,,,11.430,9.541,True,0.467,-77.415,395.25,404.98
1786962229.148,,0,,,,11.380,9.484,True,0.468,-77.267,395.00,404.96
1786962229.248,,0,,,,10.870,8.903,True,0.475,-77.006,394.59,404.96
1786962229.348,,0,,,,10.120,8.050,True,0.484,-76.669,394.03,404.95
1786962229.423,,0,,,,9.790,7.674,True,0.489,-76.419,393.62,404.95
1786962229.473,,0,,,,9.500,7.344,True,0.492,-76.265,393.37,404.95
1786962229.548,,0,,,,9.120,6.912,True,0.497,-75.733,392.44,404.93
1786962229.598,,0,,,,8.780,6.525,True,0.502,-75.224,391.54,404.93
1786962229.673,,0,,,,8.310,5.990,True,0.508,-74.944,391.03,404.93
1786962229.773,,0,,,,7.970,5.603,True,0.513,-74.509,390.20,404.91
1786962229.848,,0,,,,7.550,5.125,True,0.518,-74.127,389.48,404.92
1786962229.923,,0,,,,7.240,4.773,True,0.522,-73.939,389.11,404.91
1786962229.998,,0,,,,6.940,4.431,True,0.526,-73.685,388.60,404.91
1786962230.073,,0,,,,6.560,3.999,True,0.532,-73.743,388.72,404.91
1786962230.173,,0,,,,6.250,3.634,True,0.533,-73.365,387.95,404.89
1786962230.248,,0,,,,5.870,3.145,True,0.526,-72.765,386.70,404.88
1786962230.323,,0,,,,5.690,2.914,True,0.523,-72.491,386.11,404.87
1786962230.398,,0,,,,5.530,2.708,True,0.520,-72.441,386.00,404.87
1786962230.448,,0,,,,5.340,2.463,True,0.516,-72.082,385.22,404.86
1786962230.498,,0,,,,4.980,2.000,True,0.510,-72.063,385.17,404.85
1786962230.573,,0,,,,4.680,1.614,True,0.504,-71.954,384.93,404.85
1786962230.648,,0,,,,4.410,1.267,True,0.499,-71.940,384.91,404.85
1786962230.698,,0,,,,4.190,0.983,True,0.495,-71.751,384.49,404.85
1786962230.773,,0,,,,3.850,0.546,True,0.489,-71.762,384.51,404.85
1786962230.823,,0,,,,3.590,0.211,True,0.485,-71.735,384.45,404.85
1786962230.898,,0,,,,3.430,0.006,True,0.482,-71.749,384.48,404.85
1786962230.973,,0,,,,3.150,-0.355,True,0.477,-71.654,384.27,404.84
1786962231.048,,0,,,,2.730,-0.895,True,0.469,-71.379,383.65,404.84
1786962231.173,,0,,,,2.370,-1.358,True,0.463,-71.057,382.90,404.83
1786962231.248,,0,,,,2.070,-1.744,True,0.458,-70.988,382.75,404.83
1786962231.323,,0,,,,1.670,-2.259,True,0.451,-70.781,382.25,404.81
1786962231.423,,0,,,,1.100,-2.992,True,0.441,-70.656,381.96,404.81
1786962231.473,,0,,,,0.810,-3.365,True,0.437,-70.728,382.13,404.81
1786962231.573,,0,,,,0.480,-3.790,True,0.431,-70.466,381.50,404.80
1786962231.648,,0,,,,0.130,-4.240,True,0.425,-70.374,381.28,404.80
1786962231.748,,0,,,,-0.140,-4.588,True,0.421,-70.426,381.39,404.79
1786962231.873,,0,,,,-0.560,-5.128,True,0.414,-70.544,381.68,404.79
1786962231.923,,0,,,,-0.720,-5.334,True,0.412,-70.506,381.58,404.78
1786962231.998,,0,,,,-0.850,-5.501,True,0.410,-70.440,381.42,404.78
1786962232.073,,0,,,,-1.080,-5.797,True,0.406,-70.544,381.67,404.78
1786962232.198,,0,,,,-1.160,-5.900,True,0.405,-70.317,381.12,404.77
1786962232.273,,0,,,,-1.210,-5.965,True,0.404,-70.200,380.84,404.77
1786962232.373,,0,,,,-1.250,-6.016,True,0.403,-70.149,380.71,404.76
1786962232.448,,0,,,,-1.260,-6.029,True,0.403,-69.875,380.05,404.76
1786962232.523,,0,,,,-1.270,-6.042,True,0.403,-69.638,379.46,404.75
1786962232.623,,0,,,,-1.430,-6.221,True,0.405,-69.545,379.23,404.75
1786962232.723,,0,,,,-1.700,-6.497,True,0.414,-69.527,379.18,404.74
1786962232.823,,0,,,,-2.140,-6.946,True,0.429,-69.463,379.02,404.74
1786962232.873,,0,,,,-2.350,-7.160,True,0.436,-69.288,378.59,404.74
1786962233.023,,0,,,,-3.110,-7.935,True,0.462,-69.077,378.05,404.74
1786962233.148,,0,,,,-3.380,-8.211,True,0.472,-68.892,377.57,404.73
1786962233.248,,0,,,,-3.510,-8.343,True,0.477,-68.652,376.96,404.73
1786962233.348,,0,,,,-3.650,-8.486,True,0.482,-68.414,376.33,404.72
1786962233.448,,0,,,,-3.780,-8.619,True,0.486,-68.176,375.72,404.72
1786962233.523,,0,,,,-4.020,-8.864,True,0.495,-67.873,374.91,404.72
1786962233.673,,0,,,,-4.500,-9.354,True,0.513,-67.505,373.92,404.72
1786962233.798,,0,,,,-5.010,-9.874,True,0.532,-67.012,372.56,404.70
1786962233.898,,0,,,,-5.250,-10.119,True,0.542,-66.484,371.09,404.70
1786962234.023,,0,,,,-5.590,-10.466,True,0.555,-66.249,370.42,404.70
1786962234.148,,0,,,,-5.910,-10.792,True,0.567,-65.980,369.64,404.69
1786962234.323,,0,,,,-6.650,-11.547,True,0.597,-65.576,368.47,404.69
1786962234.398,,0,,,,-6.950,-11.853,True,0.609,-65.151,367.22,404.68
1786962234.523,,0,,,,-7.390,-12.302,True,0.626,-64.925,366.54,404.68
1786962234.598,,0,,,,-7.870,-12.792,True,0.646,-64.584,365.51,404.68
1786962234.698,,0,,,,-8.050,-12.976,True,0.653,-64.195,364.32,404.68
1786962234.798,,0,,,,-8.490,-13.425,True,0.671,-63.939,363.53,404.68
1786962234.873,,0,,,,-8.690,-13.629,True,0.679,-63.643,362.61,404.68
1786962234.948,,0,,,,-9.020,-13.966,True,0.693,-63.479,362.08,404.67
1786962235.073,,0,,,,-9.440,-14.394,True,0.710,-63.270,361.43,404.67
1786962235.173,,0,,,,-9.970,-14.935,True,0.732,-63.017,360.61,404.66
1786962235.273,,0,,,,-10.440,-15.415,True,0.752,-62.798,359.91,404.67
1786962235.348,,0,,,,-10.850,-15.833,True,0.769,-62.275,358.20,404.66
1786962235.448,,0,,,,-11.300,-16.226,True,0.766,-62.005,357.31,404.66
1786962235.523,,0,,,,-11.780,-16.610,True,0.750,-62.072,357.53,404.65
1786962235.623,,0,,,,-12.350,-17.066,True,0.731,-61.612,355.99,404.65
1786962235.698,,0,,,,-12.670,-17.321,True,0.721,-61.370,355.17,404.64
1786962235.823,,0,,,,-13.180,-17.729,True,0.704,-61.151,354.43,404.64
1786962235.898,,0,,,,-13.450,-17.945,True,0.695,-61.021,353.98,404.64
1786962235.998,,0,,,,-13.870,-18.281,True,0.682,-60.851,353.40,404.64
1786962236.098,,0,,,,-14.200,-18.545,True,0.671,-60.741,353.02,404.64
1786962236.198,,0,,,,-14.450,-18.745,True,0.663,-60.594,352.51,404.64
1786962236.298,,0,,,,-14.760,-18.993,True,0.653,-60.535,352.30,404.64
1786962236.398,,0,,,,-15.130,-19.289,True,0.641,-60.475,352.10,404.64
1786962236.473,,0,,,,-15.520,-19.601,True,0.629,-60.611,352.57,404.64
1786962236.523,,0,,,,-15.790,-19.816,True,0.620,-60.320,351.55,404.64
1786962236.573,,0,,,,-16.070,-20.040,True,0.612,-60.105,350.80,404.64
1786962236.648,,0,,,,-16.420,-20.320,True,0.601,-60.119,350.85,404.64
1786962236.698,,0,,,,-16.620,-20.480,True,0.594,-60.048,350.59,404.63
1786962236.748,,0,,,,-16.870,-20.680,True,0.586,-60.146,350.94,404.63
1786962236.823,,0,,,,-17.030,-20.808,True,0.582,-59.919,350.14,404.63
1786962236.873,,0,,,,-17.280,-21.008,True,0.574,-60.059,350.63,404.63
1786962236.973,,0,,,,-17.560,-21.232,True,0.565,-60.017,350.48,404.63
1786962237.073,,0,,,,-17.860,-21.472,True,0.556,-59.835,349.84,404.63
1786962237.173,,0,,,,-18.190,-21.736,True,0.546,-59.693,349.33,404.62
1786962237.248,,0,,,,-18.600,-22.064,True,0.534,-59.622,349.08,404.63
1786962237.323,,0,,,,-19.060,-22.431,True,0.520,-59.778,349.63,404.62
1786962237.373,,0,,,,-19.320,-22.639,True,0.512,-59.582,348.93,404.62
1786962237.448,,0,,,,-19.520,-22.799,True,0.506,-59.321,347.98,404.62
1786962237.523,,0,,,,-19.600,-22.863,True,0.504,-59.094,347.16,404.61
1786962237.598,,0,,,,-19.570,-22.839,True,0.505,-58.943,346.61,404.61
1786962237.673,,0,,,,-19.530,-22.807,True,0.506,-59.123,347.26,404.61
1786962237.748,,0,,,,-19.560,-22.831,True,0.505,-59.078,347.10,404.61
1786962237.848,,0,,,,-19.630,-22.887,True,0.503,-58.984,346.76,404.61
1786962237.898,,0,,,,-19.720,-22.959,True,0.500,-59.073,347.09,404.62
1786962237.973,,0,,,,-19.890,-23.095,True,0.496,-59.026,346.92,404.62
1786962238.073,,0,,,,-20.110,-23.271,True,0.489,-58.894,346.45,404.63
1786962238.148,,0,,,,-20.320,-23.439,True,0.483,-58.794,346.07,404.62
1786962238.198,,0,,,,-20.480,-23.567,True,0.479,-58.633,345.49,404.62
1786962238.273,,0,,,,-20.760,-23.791,True,0.471,-58.636,345.50,404.62
1786962238.348,,0,,,,-20.910,-23.911,True,0.466,-58.365,344.49,404.61
1786962238.423,,0,,,,-21.140,-24.095,True,0.460,-58.241,344.03,404.62
1786962238.473,,0,,,,-21.280,-24.207,True,0.456,-58.075,343.41,404.62
1786962238.598,,0,,,,-21.760,-24.591,True,0.443,-57.944,342.92,404.61
1786962238.673,,0,,,,-22.150,-24.902,True,0.433,-57.642,341.79,404.61
1786962238.798,,0,,,,-22.760,-25.390,True,0.417,-57.620,341.70,404.61
1786962238.873,,0,,,,-23.190,-25.734,True,0.406,-57.342,340.65,404.61
1786962238.973,,0,,,,-23.510,-25.976,True,0.406,-57.096,339.70,404.61
1786962239.048,,0,,,,-23.650,-26.077,True,0.409,-56.864,338.81,404.61
1786962239.148,,0,,,,-23.600,-26.041,True,0.408,-56.555,337.61,404.61
1786962239.198,,0,,,,-23.600,-26.041,True,0.408,-56.306,336.64,404.61
1786962239.273,,0,,,,-23.550,-26.005,True,0.407,-56.244,336.40,404.61
1786962239.423,,0,,,,-23.750,-26.149,True,0.412,-56.009,335.47,404.61
1786962239.523,,0,,,,-23.920,-26.272,True,0.416,-55.907,335.07,404.61
1786962239.623,,0,,,,-24.280,-26.532,True,0.424,-55.913,335.10,404.62
1786962239.723,,0,,,,-24.600,-26.763,True,0.432,-55.681,334.18,404.62
1786962239.848,,0,,,,-24.850,-26.943,True,0.438,-55.311,332.71,404.63
1786962239.923,,0,,,,-25.080,-27.109,True,0.443,-55.058,331.68,404.62
1786962240.048,,0,,,,-25.590,-27.477,True,0.456,-54.631,329.95,404.62
1786962240.148,,0,,,,-25.990,-27.766,True,0.466,-54.362,328.84,404.62
1786962240.273,,0,,,,-26.570,-28.184,True,0.481,-54.342,328.75,404.62
1786962240.348,,0,,,,-27.050,-28.531,True,0.493,-53.993,327.31,404.61
1786962240.423,,0,,,,-27.380,-28.769,True,0.502,-53.975,327.24,404.62
1786962240.498,,0,,,,-27.810,-29.079,True,0.513,-53.694,326.07,404.62
1786962240.548,,0,,,,-28.030,-29.238,True,0.519,-53.703,326.11,404.62
1786962240.598,,0,,,,-28.350,-29.469,True,0.528,-53.499,325.26,404.62
1786962240.698,,0,,,,-28.600,-29.649,True,0.534,-52.923,322.82,404.63
1786962240.748,,0,,,,-28.840,-29.823,True,0.541,-53.073,323.46,404.62
1786962240.798,,0,,,,-29.030,-29.960,True,0.546,-52.986,323.09,404.63
1786962240.873,,0,,,,-29.210,-30.090,True,0.551,-52.901,322.73,404.63
1786962240.948,,0,,,,-29.350,-30.191,True,0.555,-52.487,320.95,404.62
1786962240.998,,0,,,,-29.400,-30.227,True,0.556,-52.280,320.06,404.62
1786962241.098,,0,,,,-29.490,-30.292,True,0.559,-52.246,319.92,404.63
1786962241.248,,0,,,,-30.080,-30.718,True,0.575,-52.047,319.06,404.63
1786962241.323,,0,,,,-30.550,-31.057,True,0.588,-51.843,318.17,404.63
1786962241.398,,0,,,,-30.800,-31.237,True,0.595,-51.598,317.11,404.64
